Price,Close,High,Low,Open,Volume
Ticker,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA
Date,,,,,
2005-02-21,33.79122543334961,34.361921213866424,33.29562146125958,34.181702182659976,20613382
2005-02-28,34.60222244262695,34.60222244262695,33.52090472983459,33.79123333989634,16614302
2005-03-07,32.8901252746582,34.767413841487915,32.75495937209118,34.572173840830615,43935616
2005-03-14,32.52968978881836,33.010276114585174,32.06412117212956,32.86009247871492,26859462
2005-03-21,32.39452362060547,32.70990859907359,31.91393729842023,32.46961543798098,13415203
2005-03-28,31.493417739868164,32.514664254476784,31.313198729214946,32.39451606567849,22556163
2005-04-04,31.974008560180664,32.33444663345726,31.08792781207354,31.328220951772842,24596118
2005-04-11,31.568511962890625,32.2142995277547,31.49342015726379,31.838840499620535,24624239
2005-04-18,31.238115310668945,31.40331666018265,30.261921650534678,31.313207130679274,22570293
2005-04-25,30.051664352416992,31.238112379204786,29.82638891352643,31.072911045194,20561524
2005-05-02,31.4033145904541,31.83884449977303,30.201848822020118,30.41210328615551,16368197
2005-05-09,32.13920974731445,32.13920974731445,30.892690931433364,31.283167690789092,18284045
2005-05-16,32.58976364135742,32.87510992923065,31.68866183322303,31.868884158376904,14624390
2005-05-23,31.93924331665039,33.43687148316892,31.71001370014574,33.40630886629627,33039688
2005-05-30,32.703330993652344,33.360453741292254,31.679443610113783,31.939235782206293,32305228
2005-06-06,32.428253173828125,33.23819552128421,32.19902364209776,32.8561463017336,16369279
2005-06-13,33.0395393371582,33.43686998867655,31.511348622070937,32.4435450248739,29260237
2005-06-20,32.183738708496094,32.87142389612046,31.98507180474829,32.779732759769544,19102382
2005-06-27,32.13790512084961,32.321287471414266,31.587758069155655,31.816984342368276,16594739
2005-07-04,31.572471618652344,32.061493412068195,30.594428031820637,31.954520935379165,23125479
2005-07-11,33.11594009399414,33.26875978945151,31.618312406488755,31.618312406488755,20721366
2005-07-18,34.61357498168945,35.14844064560899,32.947842778944114,33.13122510200305,26868556
2005-07-25,34.55243682861328,34.842791537769884,34.04813391535316,34.61356536264071,14439497
2005-08-01,34.735836029052734,35.362396315718854,34.15512299774687,34.41491523149073,21893239
2005-08-08,34.27737808227539,34.87337238651482,34.063429786657615,34.8275251338873,12921548
2005-08-15,34.27737808227539,34.919216309155956,33.77307162331822,34.155120961926265,11771378
2005-08-22,32.77974319458008,34.35378430462779,32.70333333496652,34.15511733763812,12319375
2005-08-29,33.0395393371582,33.54384580292262,32.244878034121506,32.48938894813384,23101121
2005-09-05,35.88197708129883,36.92114923905051,33.085384702482955,33.085384702482955,37384749
2005-09-12,35.744441986083984,36.11120667114708,35.16372568475701,35.91254302173561,18624691
2005-09-19,35.7138671875,36.0653538085224,34.903924823817505,35.347099263386504,17475934
2005-09-26,37.28791427612305,37.63940098764271,36.065363094269,36.065363094269,22515690
2005-10-03,36.87529754638672,38.097851899416796,36.47797029538956,37.28790943241025,23146939
2005-10-10,37.63939666748047,37.77693174491098,36.753044331881405,36.8752981040403,20192175
2005-10-17,-8.838472366333008,-9.251309150737427,-8.819706983604963,-9.213778385281339,19317799
2005-10-24,-8.906025886535645,-9.097431779616377,-8.812198987296375,-8.819705629919206,14602612
2005-10-31,-9.38266658782959,-9.483999324824875,-9.018619317224077,-9.018619317224077,19728742
2005-11-07,-9.870565414428711,-9.908096180908673,-9.31886510990837,-9.31886510990837,18844633
2005-11-14,-9.514025688171387,-9.870566368584061,-9.363902607739629,-9.780492356763732,24689086
2005-11-21,-9.634123802185059,-9.757974863072343,-9.514026472863264,-9.58533428770453,11964589
