Price,Close,High,Low,Open,Volume
Ticker,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA
Date,,,,,
1991-04-01,2.9429402351379395,2.9429402351379395,2.9429402351379395,2.9429402351379395,0
1991-04-08,3.031464099884033,3.0595333559446667,2.942938472083996,2.942938472083996,1358800
1991-04-15,3.031464099884033,3.031464099884033,3.031464099884033,3.031464099884033,0
1991-04-22,3.0876035690307617,3.1027177155985983,3.0314652280503833,3.0314652280503833,929026
1991-04-29,3.0876035690307617,3.0876035690307617,3.0876035690307617,3.0876035690307617,0
1991-05-06,3.0876035690307617,3.0876035690307617,3.0876035690307617,3.0876035690307617,0
1991-05-13,3.1977200508117676,3.2085159494232376,3.189083370329175,3.189083370329175,853915
1991-05-20,3.1977200508117676,3.1977200508117676,3.1977200508117676,3.1977200508117676,0
1991-05-27,3.1977200508117676,3.1977200508117676,3.1977200508117676,3.1977200508117676,0
1991-06-03,3.288405656814575,3.3121562921231646,3.197720592404628,3.197720592404628,1637775
1991-06-10,3.5835299491882324,3.640336428241162,3.5811629599331973,3.6048324314609106,2923777
1991-06-17,3.5835299491882324,3.5835299491882324,3.5835299491882324,3.5835299491882324,0
1991-06-24,3.531456708908081,3.583529198543272,3.50068669708332,3.583529198543272,1759645
1991-07-01,3.531456708908081,3.531456708908081,3.531456708908081,3.531456708908081,0
1991-07-08,3.531456708908081,3.531456708908081,3.531456708908081,3.531456708908081,0
1991-07-15,3.531456708908081,3.531456708908081,3.531456708908081,3.531456708908081,0
1991-07-22,3.531456708908081,3.531456708908081,3.531456708908081,3.531456708908081,0
1991-07-29,3.531456708908081,3.531456708908081,3.531456708908081,3.531456708908081,0
1991-08-05,3.531456708908081,3.531456708908081,3.531456708908081,3.531456708908081,0
1991-08-12,3.531456708908081,3.531456708908081,3.531456708908081,3.531456708908081,0
1991-08-19,3.531456708908081,3.531456708908081,3.531456708908081,3.531456708908081,0
1991-08-26,3.659271478652954,3.692408485982721,3.607198978417229,3.607198978417229,4797795
1991-09-02,3.659271478652954,3.659271478652954,3.659271478652954,3.659271478652954,0
1991-09-09,3.6924071311950684,3.699508096312862,3.659270136023655,3.659270136023655,1724915
1991-09-16,3.7870845794677734,3.7870845794677734,3.706608658496632,3.746846618982203,4866994
1991-09-23,3.751582384109497,3.8036548903160137,3.751582384109497,3.789453374263815,2574689
1991-09-30,3.7397477626800537,3.839158804737486,3.7397477626800537,3.7515827112745463,4641082
1991-10-07,3.6924071311950684,3.7539475658151784,3.6640041127688505,3.7539475658151784,6291355
1991-10-14,3.881762742996216,3.881762742996216,3.6805737227869058,3.711343738885783,5775372
1991-10-21,3.85099196434021,3.8935969221005973,3.806020438724306,3.8935969221005973,4502256
1991-10-28,3.8888635635375977,3.910166045809618,3.834424073741383,3.834424073741383,2575249
1991-11-04,3.905432939529419,3.9101669190966177,3.8391589096795533,3.877029904171685,3410383
1991-11-11,3.905432939529419,3.940936944237951,3.8746629143880855,3.905432939529419,3156625
1991-11-18,3.7941861152648926,3.9054316512382092,3.7515815762823213,3.9054316512382092,955343
1991-11-25,3.7586822509765625,3.8344237965467234,3.753948693831468,3.7705171963958097,5132780
1991-12-02,3.777618885040283,3.7989213722145547,3.694776347165596,3.7468488596900755,5446596
1991-12-09,3.7397477626800537,3.7657842285652197,3.7113447280987066,3.742114752398952,3298938
1991-12-16,3.7989187240600586,3.9172651843872055,3.7231767873599138,3.7397452833852656,6258098
1991-12-23,3.9409351348876953,4.000108168219418,3.7184436706744437,3.751581091408153,3273292
1991-12-30,4.099521160125732,4.120823647730185,3.9409370505729253,3.9409370505729253,1863702
1992-01-06,4.322011947631836,4.345681420785473,4.064016837472785,4.12792386765814,11806385
1992-01-13,4.525567054748535,4.580006116069846,4.251003075120731,4.267571576614734,10137835
1992-01-20,4.246270656585693,4.738591855521192,4.170528674581654,4.738591855521192,22135944
1992-01-27,4.222600936889648,4.357515966109522,4.179996390252004,4.274673441239658,13678614
1992-02-03,4.286507606506348,4.314910635207059,4.179996038367367,4.215500034754571,5333473
1992-02-10,4.303076267242432,4.357515758425891,4.239169239820505,4.298342288611876,2862990
1992-02-17,4.3669843673706055,4.433258400387366,4.281774836202948,4.291242795789771,8073978
1992-02-24,4.378817081451416,4.461659159408423,4.286506627718479,4.414320648709047,6196136
1992-03-02,4.428523540496826,4.461660550419764,4.3433144472858425,4.366983499503561,4736243
1992-03-09,4.362248420715332,4.461658994800608,4.314909490739938,4.390651441882554,3932184
1992-03-16,4.291240692138672,4.433256227117441,4.28650671466595,4.33384522632554,5169524
1992-03-23,4.3551483154296875,4.393019298483781,4.203664804235915,4.3196443214443,6331250
1992-03-30,4.421423435211182,4.520834474917239,4.331479933134066,4.331479933134066,6057535
1992-04-06,4.49006462097168,4.544503701184438,4.331480096769898,4.456927606484468,4318089
1992-04-13,4.497164726257324,4.561071332179293,4.433257278290069,4.466394286411175,3517164
1992-04-20,4.539769649505615,4.601309692289712,4.480596175194026,4.49716510166032,4230781
1992-04-27,4.577640533447266,4.624979484564029,4.508999938475644,4.539769961985645,4472040
1992-05-04,4.608409881591797,4.679417449328096,4.572905466189737,4.575272455284715,4308372
1992-05-11,4.525567054748535,4.679417125033862,4.466393594542767,4.624978063712552,4333849
1992-05-18,4.603675842285156,4.655748338615552,4.5089988058785835,4.525567308300864,5532486
1992-05-25,4.478228569030762,4.632078640341016,4.414321130537371,4.603675615025673,4550210
1992-06-01,4.326745510101318,4.4782290290483,4.269939032612716,4.4782290290483,8110908
1992-06-08,4.6627912521362305,4.706368945019966,4.611523673192936,4.685861822249217,3009201
1992-06-15,4.6935529708862305,4.719186995237071,4.608961465672827,4.642285378151826,5379450
